id,cnn_score,energy
207534.000,0.031,2615.053
577379.000,0.620,2083.366
514476.000,0.402,2175.954
135911.000,0.282,2607.832
730202.000,0.010,2615.616
370635.000,0.096,1879.040
339094.000,0.091,1659.979
700400.000,0.003,1676.061
102230.000,0.137,2614.293
86641.000,0.000,2945.783
35919.000,0.177,2012.659
939111.000,0.103,2370.651
1024476.000,0.051,2182.909
672536.000,0.025,2852.059
766694.000,0.077,1019.465
736753.000,0.584,1954.871
971678.000,0.033,1202.449
531185.000,0.036,1116.269
855426.000,0.002,2501.315
282027.000,0.854,1765.830
155229.000,0.066,2611.567
5872.000,0.594,1977.447
839489.000,0.062,2918.963
30509.000,0.002,2614.897
34398.000,0.028,2613.984
182094.000,0.393,2205.685
979605.000,0.109,1200.368
769549.000,0.007,1128.770
134092.000,0.019,2413.260
914579.000,0.041,1920.408
192646.000,0.055,2614.899
109033.000,0.001,1981.803
